workflow_id,ts,provider,model,model_version,operation,prompt_version,temperature,input_tokens,output_tokens,total_tokens,cost_usd,latency_ms,status,finish_reason
90077d9b-c51d-4c3f-9552-b3500d908375,2026-06-21T20:38:03+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,704,262,966,0.00026,712,success,stop
cd04111e-b2ed-43c6-a0a7-1b57fc4618f3,2026-06-21T13:23:21+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1298,372,1670,0.0,1011,error,rate_limit_error
cd04111e-b2ed-43c6-a0a7-1b57fc4618f3,2026-06-21T13:23:21+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,986,266,1252,0.00185,902,success,stop
2f16da0c-332b-483e-b702-c591d789c41d,2026-06-21T14:05:33+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1158,205,1363,0.0003,1784,success,stop
f8fab268-b19c-4d05-bae8-76d6b0866d59,2026-06-21T06:24:47+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,956,268,1224,0.0003,2764,success,stop
4e9c8574-06e6-4037-9283-eb58d6948470,2026-06-21T05:42:18+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,961,79,1040,0.00019,1507,success,stop
ab0267d6-7e30-4ed3-a5b0-836049b352ce,2026-06-21T08:44:47+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,557,412,969,0.0,1055,error,rate_limit_error
ab0267d6-7e30-4ed3-a5b0-836049b352ce,2026-06-21T08:44:47+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,1180,399,1579,0.00254,1592,success,stop
2e4bed09-df48-4462-b1c7-a1e9cf921a4a,2026-06-21T11:47:19+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,666,213,879,0.00023,2076,success,stop
6dc2d843-ccfc-404a-af57-f6d778f00dfe,2026-06-21T09:04:33+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,601,135,736,0.00017,2083,success,stop
669f12c5-c55c-44cd-b4f5-8dfa01751adf,2026-06-21T06:04:56+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,426,107,533,0.00013,2445,success,stop
d77f40d3-68b1-4b8d-9ca5-50fc491bfad8,2026-06-21T20:51:58+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1135,300,1435,0.00035,2039,success,stop
af6efa88-2a3d-42c8-a97a-a3aa2964ec18,2026-06-21T20:10:06+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,761,68,829,0.0,386,error,rate_limit_error
af6efa88-2a3d-42c8-a97a-a3aa2964ec18,2026-06-21T20:10:06+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,1054,253,1307,0.00186,1557,success,stop
264f6520-94de-4953-bef8-e51b31b4d95a,2026-06-21T18:42:32+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,809,413,1222,0.00037,1473,success,stop
3b38be4a-e6ec-43cf-a70c-9e000ba49d70,2026-06-21T23:32:31+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,441,376,817,0.0,806,error,rate_limit_error
3b38be4a-e6ec-43cf-a70c-9e000ba49d70,2026-06-21T23:32:31+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1399,89,1488,0.00026,1219,success,stop
924a14ba-9f45-4fe9-91ec-9545a2c72e04,2026-06-21T03:46:32+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,708,235,943,0.0,798,error,rate_limit_error
924a14ba-9f45-4fe9-91ec-9545a2c72e04,2026-06-21T03:46:32+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,768,80,848,0.00093,2214,success,stop
bbd39eab-e278-436e-a7fc-479ae642b448,2026-06-21T22:09:49+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,926,103,1029,0.0002,2145,success,stop
0e8570bf-5126-4663-bf30-440681efaf9b,2026-06-21T08:57:45+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1232,109,1341,0.00025,1145,success,stop
25a18c6e-f28a-4606-bdcb-52ff988caa65,2026-06-21T04:38:48+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,630,126,756,0.00017,1482,success,stop
00d37f16-5b59-40cb-902d-b9a0e3d49b1f,2026-06-21T03:39:18+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1374,368,1742,0.00043,1637,success,stop
d8c04f77-3384-404f-b5c8-fd9e8d2693b5,2026-06-21T05:51:48+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1017,417,1434,0.0,1220,error,rate_limit_error
d8c04f77-3384-404f-b5c8-fd9e8d2693b5,2026-06-21T05:51:48+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,1356,149,1505,0.00168,1418,success,stop
70015b92-a5f9-4c39-bb6a-dff11bbb2def,2026-06-21T19:58:36+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,562,241,803,0.00023,2112,success,stop
56205796-e6eb-4041-9078-e4a7db03a43a,2026-06-21T19:32:26+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,583,271,854,0.00025,1550,success,stop
c6c1fd6d-2e1b-4268-b2cd-453c57a27c49,2026-06-21T00:02:44+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1202,393,1595,0.0,304,error,rate_limit_error
c6c1fd6d-2e1b-4268-b2cd-453c57a27c49,2026-06-21T00:02:44+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,1080,104,1184,0.00128,1261,success,stop
56628ce9-04bd-4ad2-b854-e78c3d0cec38,2026-06-21T10:17:41+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,986,420,1406,0.0004,1713,success,stop
b48bc709-5fad-47d1-8a42-1fe28c9895c1,2026-06-21T14:35:18+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,632,196,828,0.00021,1094,success,stop
322c1a7c-f10d-4681-b314-9e9294182e6a,2026-06-21T12:34:33+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1221,335,1556,0.00038,2705,success,stop
99b2b7da-0478-45a6-94f8-ab68eb340f29,2026-06-21T08:20:47+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1181,361,1542,0.00039,421,success,stop
72e53a9a-d09c-4caf-9b65-dee5b2bfeb87,2026-06-21T09:28:21+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,618,78,696,0.00014,2609,success,stop
9d32bfc9-8a18-4b8b-822a-2d66b7d87f7d,2026-06-21T06:29:05+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,732,374,1106,0.0,446,error,rate_limit_error
9d32bfc9-8a18-4b8b-822a-2d66b7d87f7d,2026-06-21T06:29:05+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,790,340,1130,0.00199,1882,success,stop
688e76ae-3b26-436a-8e6d-96428ba97465,2026-06-21T19:37:18+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,956,355,1311,0.00036,1925,success,stop
515a47e4-3085-4ef8-86fa-a11fe2f3b912,2026-06-21T19:18:51+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1209,186,1395,0.00029,1044,success,stop
18ff20dd-f77a-457d-92d0-771076028d0b,2026-06-21T17:05:50+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,627,419,1046,0.00035,1509,success,stop
9eaa4326-4a15-474d-9555-59bf02480ca6,2026-06-21T19:21:30+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,508,312,820,0.0,780,error,rate_limit_error
9eaa4326-4a15-474d-9555-59bf02480ca6,2026-06-21T19:21:30+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,1009,366,1375,0.00227,1447,success,stop
8cbd8f2e-21a8-49c2-b7c3-ca6fbda055a8,2026-06-21T09:01:49+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,945,196,1141,0.00026,2297,success,stop
07c1a5b8-8eab-470d-8665-32a1ecbea092,2026-06-21T14:20:26+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,675,66,741,0.00014,1815,success,stop
1e65c681-f0d1-477b-afc6-4bb461f3867b,2026-06-21T09:34:36+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,599,230,829,0.00023,2099,success,stop
72a3232f-d2f7-49fb-a654-08e521a4bcf5,2026-06-21T06:36:40+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,658,248,906,0.0,532,error,rate_limit_error
72a3232f-d2f7-49fb-a654-08e521a4bcf5,2026-06-21T06:36:40+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,815,390,1205,0.00221,1256,success,stop
cec7b1a7-1eb0-4143-b380-1cb9717183fd,2026-06-21T18:17:43+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,472,388,860,0.0003,1881,success,stop
cec7b1a7-1eb0-4143-b380-1cb9717183fd,2026-06-21T18:17:43+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,935,275,1210,0.00031,810,success,stop
c327b28f-357e-4338-ae70-c532671e2049,2026-06-21T10:02:55+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,757,170,927,0.00022,2603,success,stop
c327b28f-357e-4338-ae70-c532671e2049,2026-06-21T10:02:55+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,507,349,856,0.00029,1234,success,stop
81652541-9f73-4d85-a86d-ee26b35b132d,2026-06-21T19:43:04+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,864,148,1012,0.00022,3054,success,stop
4a2972ca-43b1-4218-bb9f-5bcea536fa71,2026-06-21T06:28:07+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,469,395,864,0.0,611,error,rate_limit_error
4a2972ca-43b1-4218-bb9f-5bcea536fa71,2026-06-21T06:28:07+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,452,196,648,0.00115,1696,success,stop
2915e729-8d3a-4811-b6e4-1509df0288ab,2026-06-21T18:44:59+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,885,184,1069,0.00024,1353,success,stop
fa8c6eef-3b61-4cf9-bcf1-a12345c23a79,2026-06-21T21:29:06+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,809,210,1019,0.00025,2090,success,stop
e77fb5f5-df00-4a75-a873-5dbcff70eb88,2026-06-21T02:02:59+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1064,331,1395,0.0,850,error,rate_limit_error
e77fb5f5-df00-4a75-a873-5dbcff70eb88,2026-06-21T02:02:59+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,924,384,1308,0.00228,1374,success,stop
5d482cd8-2448-4553-a5d3-0197aeed57c1,2026-06-21T18:53:25+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,707,383,1090,0.00034,1680,success,stop
723908a6-0430-4f63-8c5b-6ec25261fa4a,2026-06-21T20:24:12+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1028,204,1232,0.00028,3074,success,stop
5da22295-8000-4ad9-bd10-a27801576aa0,2026-06-21T22:50:13+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,481,351,832,0.00028,2691,success,stop
6f1f6d7e-6c3c-4b21-bdc6-0fa45c473883,2026-06-21T09:04:51+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1298,109,1407,0.00026,2593,success,stop
9c59b8b1-7fb9-49d8-8c40-8a22b0a09a77,2026-06-21T21:30:40+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,734,225,959,0.00025,1109,success,stop
e406c8be-5ad9-47a6-8100-75b6fdb3e90e,2026-06-21T16:53:28+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1267,395,1662,0.0,536,error,rate_limit_error
e406c8be-5ad9-47a6-8100-75b6fdb3e90e,2026-06-21T16:53:28+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,1037,298,1335,0.00202,2178,success,stop
293eaad4-7de1-4981-b98d-a4bfb69e3eee,2026-06-21T05:22:05+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,818,230,1048,0.0,715,error,rate_limit_error
293eaad4-7de1-4981-b98d-a4bfb69e3eee,2026-06-21T05:22:05+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,987,150,1137,0.00139,1551,success,stop
cf63dfbd-5b05-48d2-aedc-b3fca10715f4,2026-06-21T01:06:52+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,752,281,1033,0.00028,2424,success,stop
09007a74-eaa9-43e2-a327-96ae47120bd8,2026-06-21T08:23:46+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,678,179,857,0.00021,1222,success,stop
73e27e8a-bfeb-4a45-9624-0b2dda5bce8b,2026-06-21T12:04:42+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1298,416,1714,0.00044,1112,success,stop
737a33ff-bfc3-46d9-b437-fa4153828cf5,2026-06-21T16:34:13+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,589,63,652,0.0,592,error,rate_limit_error
737a33ff-bfc3-46d9-b437-fa4153828cf5,2026-06-21T16:34:13+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,677,105,782,0.00016,2152,success,stop
9dc56a6e-9d75-4e4a-8769-d3a72ae4a8bf,2026-06-21T02:42:49+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1011,213,1224,0.00028,1960,success,stop
297dd076-4906-41ad-acef-878ae20e5e38,2026-06-21T21:36:49+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1243,390,1633,0.0,318,error,rate_limit_error
297dd076-4906-41ad-acef-878ae20e5e38,2026-06-21T21:36:49+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,869,340,1209,0.00206,1331,success,stop
04184ce5-edb1-4bfc-a87e-7a1ef0c89805,2026-06-21T01:28:25+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,507,136,643,0.00016,1495,success,stop
2c99f7b7-fbb6-4903-8e07-a0f54ef8d3cd,2026-06-21T11:46:30+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,935,86,1021,0.0,748,error,rate_limit_error
2c99f7b7-fbb6-4903-8e07-a0f54ef8d3cd,2026-06-21T11:46:30+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,988,164,1152,0.00025,1069,success,stop
2c99f7b7-fbb6-4903-8e07-a0f54ef8d3cd,2026-06-21T11:46:30+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,1187,345,1532,0.00233,2469,success,stop
50232ac0-bcdf-4f9d-bc45-28685009d6d6,2026-06-21T02:33:36+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,552,358,910,0.0003,1943,success,stop
53e4505f-f7e1-4e59-a379-58ea827d422a,2026-06-21T14:15:26+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,960,317,1277,0.0,618,error,rate_limit_error
53e4505f-f7e1-4e59-a379-58ea827d422a,2026-06-21T14:15:26+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,965,112,1077,0.00122,1089,success,stop
6c367967-7f25-4631-9e59-c9833fbb73ea,2026-06-21T16:23:48+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1011,318,1329,0.00034,2322,success,stop
067d17e7-2354-4139-ae7c-9dfba3c3520c,2026-06-21T08:02:51+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,544,178,722,0.0,612,error,rate_limit_error
067d17e7-2354-4139-ae7c-9dfba3c3520c,2026-06-21T08:02:51+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1029,95,1124,0.00021,1023,success,stop
1ace3aac-4a31-4297-adb6-4c031c08be17,2026-06-21T10:54:09+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,714,214,928,0.00024,1744,success,stop
83b8d0de-f588-4f1c-8ff1-76c4aee765cc,2026-06-21T00:17:45+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,819,64,883,0.00016,581,success,stop
2009a26e-5a4e-4647-aa8d-085c611b972c,2026-06-21T04:07:22+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,946,67,1013,0.00018,1713,success,stop
2e64ce66-899d-4079-af34-91c1fa9798f5,2026-06-21T02:38:34+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1145,233,1378,0.00031,1784,success,stop
3264f917-377c-429d-96cb-035eaf7925be,2026-06-21T12:42:05+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1057,375,1432,0.0,346,error,rate_limit_error
3264f917-377c-429d-96cb-035eaf7925be,2026-06-21T12:42:05+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,549,112,661,0.00015,915,success,stop
4f837214-abf2-4761-b6f3-8cbcf0601be8,2026-06-21T18:05:40+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1267,134,1401,0.00027,1441,success,stop
a3d0d713-2338-4bfe-a321-06173fea3c40,2026-06-21T09:31:42+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1345,347,1692,0.00041,1661,success,stop
8c8378c9-d8ae-4dc0-bd1c-9981a0dfd8a7,2026-06-21T10:12:04+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1091,367,1458,0.00038,1975,success,stop
a707a706-a6ba-4f70-86cc-e63269160d5d,2026-06-21T03:55:33+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,530,337,867,0.00028,2666,success,stop
a707a706-a6ba-4f70-86cc-e63269160d5d,2026-06-21T03:55:33+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1050,227,1277,0.00029,2092,success,stop
5614fdb6-0d2c-4876-9e33-cb744a8ac6f4,2026-06-21T08:07:19+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,361,118,479,0.0,498,error,rate_limit_error
5614fdb6-0d2c-4876-9e33-cb744a8ac6f4,2026-06-21T08:07:19+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,1137,320,1457,0.00219,1041,success,stop
79d9b802-3b71-4891-96b0-1f40470b0b4a,2026-06-21T14:15:37+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1247,362,1609,0.0,516,error,rate_limit_error
79d9b802-3b71-4891-96b0-1f40470b0b4a,2026-06-21T14:15:37+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,543,266,809,0.0015,2360,success,stop
2fe50b93-2176-424e-b7f3-3a589a81a566,2026-06-21T14:26:21+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,386,311,697,0.00024,1759,success,stop
2dcfd508-c770-49fe-a771-ecd6309c8019,2026-06-21T13:38:52+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1257,280,1537,0.00036,1638,success,stop
ef3f700c-4b57-4d3b-8cb8-35c61b93fc0a,2026-06-21T03:30:01+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,769,160,929,0.00021,1347,success,stop
df977dec-2af3-4f2b-a8d1-6eef56da9699,2026-06-21T15:09:13+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1049,384,1433,0.0,444,error,rate_limit_error
df977dec-2af3-4f2b-a8d1-6eef56da9699,2026-06-21T15:09:13+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1268,152,1420,0.00028,1477,success,stop
49cc8227-8485-4410-967c-08aa68bf6d32,2026-06-21T17:33:15+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1398,153,1551,0.0003,1333,success,stop
b0e34949-1ca0-4a8b-b3b3-39b968af38e5,2026-06-21T07:26:17+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,766,337,1103,0.00032,1299,success,stop
cb985532-13f9-4189-a53c-d37228597e0c,2026-06-21T20:11:26+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,458,154,612,0.00016,976,success,stop
1eb8f6d2-33a6-4a29-a79b-de18ee33c8d9,2026-06-21T06:34:43+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,545,332,877,0.00028,1489,success,stop
313f0f4f-65b6-4919-958c-fff38bc2c609,2026-06-21T05:40:52+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1014,325,1339,0.00035,1784,success,stop
a53e9eb8-947e-4e9a-a99f-35a2327099f7,2026-06-21T02:52:45+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,497,270,767,0.00024,1803,success,stop
91840c95-ee88-4bd9-98ca-c547a0d817a4,2026-06-21T21:26:40+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,926,302,1228,0.00032,1234,success,stop
2d69d629-d3a4-4657-8e32-512b19a8f9d4,2026-06-21T16:24:20+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,811,284,1095,0.0,360,error,rate_limit_error
2d69d629-d3a4-4657-8e32-512b19a8f9d4,2026-06-21T16:24:20+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,1127,185,1312,0.00164,814,success,stop
fd75627c-a72b-4da1-be37-5f9ef77ab3bd,2026-06-21T19:07:57+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,443,368,811,0.0,936,error,rate_limit_error
fd75627c-a72b-4da1-be37-5f9ef77ab3bd,2026-06-21T19:07:57+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,533,276,809,0.00025,1475,success,stop
bc89ec81-044b-4c13-98e4-5b977a55a03f,2026-06-21T20:48:56+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1360,252,1612,0.0,998,error,rate_limit_error
bc89ec81-044b-4c13-98e4-5b977a55a03f,2026-06-21T20:48:56+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,704,409,1113,0.0022,1821,success,stop
9c41f3db-3a6d-4f8a-b57a-197ed4036706,2026-06-21T19:48:31+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,595,364,959,0.00031,1264,success,stop
9c41f3db-3a6d-4f8a-b57a-197ed4036706,2026-06-21T19:48:31+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1333,95,1428,0.00026,1412,success,stop
d3b02e77-6a0d-445a-9e3e-9f15e6029c80,2026-06-21T21:09:01+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,642,381,1023,0.00032,1589,success,stop
1d8b0362-d316-4b6a-9b74-cecb4b7d0b1e,2026-06-21T20:55:55+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,449,319,768,0.0,768,error,rate_limit_error
1d8b0362-d316-4b6a-9b74-cecb4b7d0b1e,2026-06-21T20:55:55+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,1183,333,1516,0.00228,1378,success,stop
f4371912-1b50-4ff7-b2ce-bdc900ec8ca1,2026-06-21T23:12:36+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,373,173,546,0.00016,2844,success,stop
a708854e-883f-4e74-a407-916b04ec34f0,2026-06-21T15:45:32+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1227,333,1560,0.0,701,error,rate_limit_error
a708854e-883f-4e74-a407-916b04ec34f0,2026-06-21T15:45:32+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,1246,193,1439,0.00177,1669,success,stop
45e9d572-0da1-4925-aa27-c510a13ea926,2026-06-21T02:00:16+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,764,420,1184,0.00037,2785,success,stop
e1c3e30d-1497-4842-8b71-143b03d9921e,2026-06-21T11:25:08+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,647,134,781,0.00018,2213,success,stop
778cb0cf-bbcc-4297-b739-499da43477fc,2026-06-21T16:59:26+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,615,409,1024,0.00034,1358,success,stop
43679168-fa28-4287-8cb6-e64403c4d76d,2026-06-21T09:08:39+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,999,113,1112,0.0,770,error,rate_limit_error
43679168-fa28-4287-8cb6-e64403c4d76d,2026-06-21T09:08:39+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,847,265,1112,0.00174,1320,success,stop
9cc75ac5-ef62-4690-b081-56bce9f14242,2026-06-21T04:20:09+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,580,390,970,0.00032,2849,success,stop
708ade56-b201-4437-a60d-fcb87ee45785,2026-06-21T08:46:53+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,595,387,982,0.0,511,error,rate_limit_error
708ade56-b201-4437-a60d-fcb87ee45785,2026-06-21T08:46:53+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,1244,183,1427,0.00173,815,success,stop
af7b6682-30dc-404c-b7cd-3bd3394ffed9,2026-06-21T21:44:48+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,756,124,880,0.00019,1622,success,stop
497234e2-2fe0-49d7-aabd-71db2e1e2cf0,2026-06-21T03:39:06+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1307,307,1614,0.0,478,error,rate_limit_error
497234e2-2fe0-49d7-aabd-71db2e1e2cf0,2026-06-21T03:39:06+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,865,200,1065,0.00149,1733,success,stop
9c7c4dc7-8930-488c-ac41-b5278e41c6c8,2026-06-21T18:04:18+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1227,105,1332,0.00025,1474,success,stop
8f684b00-1057-4c5d-beca-026237ec129a,2026-06-21T23:55:52+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1351,373,1724,0.00043,1350,success,stop
af9a82fe-5f57-4af6-9bfa-71d5082507d7,2026-06-21T14:24:04+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,414,316,730,0.0,396,error,rate_limit_error
af9a82fe-5f57-4af6-9bfa-71d5082507d7,2026-06-21T14:24:04+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,713,146,859,0.00115,2129,success,stop
865539b4-566c-4bdb-a9c3-81d8245cc98c,2026-06-21T01:04:48+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,524,87,611,0.0,572,error,rate_limit_error
865539b4-566c-4bdb-a9c3-81d8245cc98c,2026-06-21T01:04:48+00:00,anthropic,claude-3-5-haiku,2026-05,chat.completions,v14,0.2,1061,134,1195,0.00138,1498,success,stop
b87370f9-0686-4894-8554-2ecf6373f3c9,2026-06-21T11:01:12+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,493,80,573,0.00012,1125,success,stop
7f145646-c9a2-426f-83a6-c9d7c511f963,2026-06-21T07:52:01+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,969,385,1354,0.00038,1702,success,stop
