workflow_id,ts,tool_name,tool_version,action_type,read_or_write,risk_class,approval_required,approval_status,latency_ms,status,error_type,cost_usd
95a05734-172e-4380-8db3-d0c7638cb07a,2026-06-14T05:56:57+00:00,refund_issue,2.0.0,write,write,high,True,approved,442,success,,0.03269
95a05734-172e-4380-8db3-d0c7638cb07a,2026-06-14T05:56:57+00:00,refund_issue,2.0.0,write,write,high,True,approved,549,success,,0.03105
05f3f6f0-01b0-4927-acc1-efa376dbe970,2026-06-14T19:21:28+00:00,address_update,1.0.2,write,write,high,True,approved,227,success,,0.03509
beb00b4e-2852-40e7-813e-68b1f03c12a6,2026-06-14T02:28:56+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,275,success,,0.01274
beb00b4e-2852-40e7-813e-68b1f03c12a6,2026-06-14T02:28:56+00:00,address_update,1.0.2,write,write,high,True,approved,281,success,,0.03075
d3b00de6-1beb-4553-8edf-2579f9a1fdc7,2026-06-14T22:19:11+00:00,shipping_status,1.1.0,read,read,low,False,n/a,398,success,,0.00163
6dc3b9a7-eb5a-4c2a-bb15-25208002d535,2026-06-14T16:10:26+00:00,refund_issue,2.0.0,write,write,high,True,approved,430,success,,0.03747
3964b5bf-cc3c-4559-b46e-bbf34f63d85d,2026-06-14T07:08:32+00:00,shipping_status,1.1.0,read,read,low,False,n/a,339,success,,0.00128
3964b5bf-cc3c-4559-b46e-bbf34f63d85d,2026-06-14T07:08:32+00:00,address_update,1.0.2,write,write,high,True,approved,407,success,,0.0306
1bcb02a1-9370-42fe-a6d0-d86ca102ab52,2026-06-14T04:48:57+00:00,shipping_status,1.1.0,read,read,low,False,n/a,343,success,,0.00142
ebc8923a-621a-4017-8296-5efb6ab16f6a,2026-06-14T07:20:39+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,253,success,,0.01263
ebc8923a-621a-4017-8296-5efb6ab16f6a,2026-06-14T07:20:39+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,377,success,,0.01179
8b2892b3-b251-4d75-9d8b-0be5eb245580,2026-06-14T15:39:58+00:00,order_lookup,1.3.0,read,read,low,False,n/a,191,success,,0.00168
8b2892b3-b251-4d75-9d8b-0be5eb245580,2026-06-14T15:39:58+00:00,refund_issue,2.0.0,write,write,high,True,approved,481,success,,0.03643
8b2892b3-b251-4d75-9d8b-0be5eb245580,2026-06-14T15:39:58+00:00,address_update,1.0.2,write,write,high,True,approved,383,success,,0.03613
468f633b-0c30-4134-bac4-569ac648e891,2026-06-14T03:10:49+00:00,order_lookup,1.3.0,read,read,low,False,n/a,468,success,,0.00169
468f633b-0c30-4134-bac4-569ac648e891,2026-06-14T03:10:49+00:00,shipping_status,1.1.0,read,read,low,False,n/a,140,success,,0.00154
4fe3dda7-ebe5-41c4-9c2b-db4b413e6c4e,2026-06-14T17:31:58+00:00,shipping_status,1.1.0,read,read,low,False,n/a,310,success,,0.00143
893b2edd-e4e5-4dc0-87e5-70779cd6232e,2026-06-14T10:21:05+00:00,shipping_status,1.1.0,read,read,low,False,n/a,312,success,,0.00158
893b2edd-e4e5-4dc0-87e5-70779cd6232e,2026-06-14T10:21:05+00:00,address_update,1.0.2,write,write,high,True,approved,391,success,,0.03264
97d519de-c8c2-4da7-b0a8-5052bf6627ca,2026-06-14T00:39:19+00:00,order_lookup,1.3.0,read,read,low,False,n/a,267,success,,0.00136
97d519de-c8c2-4da7-b0a8-5052bf6627ca,2026-06-14T00:39:19+00:00,order_lookup,1.3.0,read,read,low,False,n/a,421,success,,0.00151
1c9a1fd9-f811-4bfc-825a-5aa8058a0942,2026-06-14T07:07:37+00:00,order_lookup,1.3.0,read,read,low,False,n/a,166,success,,0.00142
dc8ab0f7-ed52-4d07-b8ee-d48600a52c14,2026-06-14T12:34:55+00:00,refund_issue,2.0.0,write,write,high,True,approved,80,success,,0.03251
44e1ef5a-03d5-403f-903f-a915855e9fff,2026-06-14T06:02:08+00:00,shipping_status,1.1.0,read,read,low,False,n/a,477,success,,0.00151
a3cd07e7-b460-476d-856c-2e11cbb1d154,2026-06-14T15:46:16+00:00,address_update,1.0.2,write,write,high,True,approved,149,success,,0.03952
89c736ae-58b9-4407-8e04-0b6756aade54,2026-06-14T03:51:58+00:00,address_update,1.0.2,write,write,high,True,approved,373,success,,0.0323
89c736ae-58b9-4407-8e04-0b6756aade54,2026-06-14T03:51:58+00:00,refund_issue,2.0.0,write,write,high,True,approved,217,success,,0.03883
23a181c3-40c9-4cf2-8055-6b081f259391,2026-06-14T15:12:49+00:00,address_update,1.0.2,write,write,high,True,approved,278,success,,0.03473
88d37f19-cd39-4d23-9c75-e6c51805d35b,2026-06-14T14:06:14+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,269,success,,0.01269
bef3d8d8-f743-46ff-8d47-2f1e4afb36cc,2026-06-14T14:45:11+00:00,refund_issue,2.0.0,write,write,high,True,approved,334,success,,0.03866
bef3d8d8-f743-46ff-8d47-2f1e4afb36cc,2026-06-14T14:45:11+00:00,address_update,1.0.2,write,write,high,True,approved,431,success,,0.03958
158d6156-88bc-44b1-a23a-4ee1c96d0e5f,2026-06-14T13:39:15+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,312,success,,0.01355
158d6156-88bc-44b1-a23a-4ee1c96d0e5f,2026-06-14T13:39:15+00:00,address_update,1.0.2,write,write,high,True,approved,284,success,,0.03343
e6c94fcc-4a48-42b7-9742-03f215a5f13e,2026-06-14T10:21:58+00:00,address_update,1.0.2,write,write,high,True,approved,491,success,,0.0319
d1417db1-f931-4199-af10-283515d231ae,2026-06-14T05:45:39+00:00,shipping_status,1.1.0,read,read,low,False,n/a,410,success,,0.00155
d1417db1-f931-4199-af10-283515d231ae,2026-06-14T05:45:39+00:00,address_update,1.0.2,write,write,high,True,approved,351,success,,0.03033
d1417db1-f931-4199-af10-283515d231ae,2026-06-14T05:45:39+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,122,success,,0.01242
0d3d16e8-7534-411b-8ad5-cc46d424078d,2026-06-14T07:27:25+00:00,refund_issue,2.0.0,write,write,high,True,approved,359,success,,0.03829
be88c34f-f66b-4867-9f37-1f0b77d42852,2026-06-14T07:47:21+00:00,order_lookup,1.3.0,read,read,low,False,n/a,230,success,,0.00144
96f0f0bc-3118-44b1-9770-034045974658,2026-06-14T17:34:18+00:00,address_update,1.0.2,write,write,high,True,approved,299,error,schema_validation_error,0.0
96f0f0bc-3118-44b1-9770-034045974658,2026-06-14T17:34:18+00:00,address_update,1.0.2,write,write,high,True,auto_approved_no_review,459,success,,0.03885
18118786-252e-46bd-b986-e29c2fd0ce21,2026-06-14T05:54:28+00:00,shipping_status,1.1.0,read,read,low,False,n/a,234,success,,0.00158
8191f944-33e8-4a76-8b20-9348bac8585a,2026-06-14T04:32:33+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,412,success,,0.01333
8d97f08f-c1b3-4d0c-aadb-2f37cd54f827,2026-06-14T01:26:57+00:00,address_update,1.0.2,write,write,high,True,approved,294,success,,0.0371
8d97f08f-c1b3-4d0c-aadb-2f37cd54f827,2026-06-14T01:26:57+00:00,address_update,1.0.2,write,write,high,True,approved,328,success,,0.03343
eae10ec5-3343-492c-bde7-661d2c6a3ef8,2026-06-14T15:05:56+00:00,address_update,1.0.2,write,write,high,True,approved,300,success,,0.02996
eae10ec5-3343-492c-bde7-661d2c6a3ef8,2026-06-14T15:05:56+00:00,refund_issue,2.0.0,write,write,high,True,approved,485,success,,0.03737
d374b235-a2b1-44ca-b8b7-937519d9a087,2026-06-14T14:35:59+00:00,shipping_status,1.1.0,read,read,low,False,n/a,446,success,,0.0016
80ab6ab7-fcb7-4529-8eb5-0e8071585559,2026-06-14T08:48:22+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,291,error,downstream_5xx,0.0
80ab6ab7-fcb7-4529-8eb5-0e8071585559,2026-06-14T08:48:22+00:00,shipping_status,1.1.0,read,read,low,False,n/a,463,success,,0.00138
803ea153-4c08-4680-867a-d135aa007c99,2026-06-14T20:42:07+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,335,success,,0.01179
803ea153-4c08-4680-867a-d135aa007c99,2026-06-14T20:42:07+00:00,address_update,1.0.2,write,write,high,True,approved,465,success,,0.0402
e9d44da3-763a-4f6f-b9ab-00068fff6f88,2026-06-14T00:17:59+00:00,refund_issue,2.0.0,write,write,high,True,approved,390,success,,0.03684
27db8f36-16bf-43fd-a96d-4feb95149ce0,2026-06-14T02:53:57+00:00,order_lookup,1.3.0,read,read,low,False,n/a,376,success,,0.0013
27db8f36-16bf-43fd-a96d-4feb95149ce0,2026-06-14T02:53:57+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,364,success,,0.01261
51c3c351-b540-4281-a489-8b94888e7cd6,2026-06-14T03:34:34+00:00,shipping_status,1.1.0,read,read,low,False,n/a,398,success,,0.00139
51c3c351-b540-4281-a489-8b94888e7cd6,2026-06-14T03:34:34+00:00,address_update,1.0.2,write,write,high,True,approved,543,success,,0.03046
51c3c351-b540-4281-a489-8b94888e7cd6,2026-06-14T03:34:34+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,123,success,,0.01309
2d30eb6e-16d7-41b2-88fa-ca0688a48101,2026-06-14T14:04:05+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,346,success,,0.01023
99a55f01-68bd-462b-b8ca-51a373aba016,2026-06-14T23:37:22+00:00,order_lookup,1.3.0,read,read,low,False,n/a,404,success,,0.00165
7504d1d2-7503-4c75-8be8-0beb20e7ec74,2026-06-14T15:58:43+00:00,refund_issue,2.0.0,write,write,high,True,approved,479,success,,0.03143
7504d1d2-7503-4c75-8be8-0beb20e7ec74,2026-06-14T15:58:43+00:00,shipping_status,1.1.0,read,read,low,False,n/a,176,success,,0.00132
9b63248d-651d-4b34-87f4-0d1b5ec316c8,2026-06-14T07:55:05+00:00,refund_issue,2.0.0,write,write,high,True,approved,324,success,,0.0363
9b63248d-651d-4b34-87f4-0d1b5ec316c8,2026-06-14T07:55:05+00:00,order_lookup,1.3.0,read,read,low,False,n/a,304,success,,0.00138
f4ad090f-92b4-4843-ba1e-192971bf654e,2026-06-14T23:24:45+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,332,success,,0.01068
f4ad090f-92b4-4843-ba1e-192971bf654e,2026-06-14T23:24:45+00:00,order_lookup,1.3.0,read,read,low,False,n/a,281,success,,0.00137
93196672-5467-439f-b6fa-4779046a50ff,2026-06-14T04:22:06+00:00,order_lookup,1.3.0,read,read,low,False,n/a,288,success,,0.00172
17c4c486-b602-4941-bb88-fa86b80154d2,2026-06-14T16:38:08+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,526,success,,0.01098
17c4c486-b602-4941-bb88-fa86b80154d2,2026-06-14T16:38:08+00:00,order_lookup,1.3.0,read,read,low,False,n/a,455,success,,0.00169
edb3b461-2bee-4912-8a51-a732059b2df7,2026-06-14T17:20:48+00:00,address_update,1.0.2,write,write,high,True,approved,170,success,,0.03289
edb3b461-2bee-4912-8a51-a732059b2df7,2026-06-14T17:20:48+00:00,address_update,1.0.2,write,write,high,True,approved,143,success,,0.03986
1a859667-b430-44b6-b05a-6c76871afd7b,2026-06-14T17:58:32+00:00,refund_issue,2.0.0,write,write,high,True,approved,212,success,,0.03567
158ac0d7-7216-447a-8092-64b555f98c81,2026-06-14T23:22:57+00:00,address_update,1.0.2,write,write,high,True,approved,344,success,,0.03568
2f66056c-84e7-49f8-a60e-cec09a05c2a3,2026-06-14T21:21:41+00:00,refund_issue,2.0.0,write,write,high,True,approved,382,success,,0.03552
2f66056c-84e7-49f8-a60e-cec09a05c2a3,2026-06-14T21:21:41+00:00,order_lookup,1.3.0,read,read,low,False,n/a,445,success,,0.00157
0e63a1be-ba3f-42d7-9953-465e2e57ce0b,2026-06-14T10:36:03+00:00,address_update,1.0.2,write,write,high,True,approved,169,success,,0.03284
0e63a1be-ba3f-42d7-9953-465e2e57ce0b,2026-06-14T10:36:03+00:00,order_lookup,1.3.0,read,read,low,False,n/a,342,success,,0.00152
798830cc-8309-467e-b8fa-8b4d0c4971e9,2026-06-14T23:48:13+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,319,success,,0.01249
798830cc-8309-467e-b8fa-8b4d0c4971e9,2026-06-14T23:48:13+00:00,shipping_status,1.1.0,read,read,low,False,n/a,154,success,,0.00149
2b9f5d61-aa1e-4a26-8033-d117142297b5,2026-06-14T05:37:14+00:00,order_lookup,1.3.0,read,read,low,False,n/a,102,success,,0.00172
7b18dfde-3d01-43ad-94d0-4f5cb52d5198,2026-06-14T03:07:36+00:00,address_update,1.0.2,write,write,high,True,approved,196,success,,0.03329
c940439c-c945-42da-ad61-dfe270be173d,2026-06-14T05:51:44+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,187,success,,0.01272
4a318a3b-998b-466f-9aca-f0c30903349d,2026-06-14T03:20:37+00:00,refund_issue,2.0.0,write,write,high,True,approved,169,success,,0.03705
4a318a3b-998b-466f-9aca-f0c30903349d,2026-06-14T03:20:37+00:00,refund_issue,2.0.0,write,write,high,True,approved,350,success,,0.03832
650e1c1c-a65e-4bed-b595-b1ee9151c2b9,2026-06-14T03:38:59+00:00,shipping_status,1.1.0,read,read,low,False,n/a,314,success,,0.00152
b09d0f56-8f3b-4bf6-ba08-30c83abad3d9,2026-06-14T18:39:57+00:00,address_update,1.0.2,write,write,high,True,approved,149,success,,0.03627
b09d0f56-8f3b-4bf6-ba08-30c83abad3d9,2026-06-14T18:39:57+00:00,refund_issue,2.0.0,write,write,high,True,approved,80,success,,0.03016
8512378e-0724-429d-9b19-c4fc26b96981,2026-06-14T19:20:30+00:00,order_lookup,1.3.0,read,read,low,False,n/a,196,success,,0.0014
8512378e-0724-429d-9b19-c4fc26b96981,2026-06-14T19:20:30+00:00,address_update,1.0.2,write,write,high,True,approved,268,success,,0.03988
4252122c-1c20-4534-8883-2b2d560367d2,2026-06-14T06:10:12+00:00,order_lookup,1.3.0,read,read,low,False,n/a,217,success,,0.00168
7a29ffe7-3f7b-4183-97e4-0c7fe64b40d5,2026-06-14T02:43:52+00:00,shipping_status,1.1.0,read,read,low,False,n/a,191,success,,0.00149
7f213326-7fee-4f96-bbb2-289a8d628445,2026-06-14T00:07:11+00:00,address_update,1.0.2,write,write,high,True,approved,337,success,,0.03199
5d2e69c5-6c5f-48cd-8a00-7e233640eaa8,2026-06-14T07:51:26+00:00,address_update,1.0.2,write,write,high,True,approved,309,success,,0.03156
4ad53b9c-37cd-48f2-b772-bf22833e0f18,2026-06-14T07:51:21+00:00,order_lookup,1.3.0,read,read,low,False,n/a,539,success,,0.00133
597c9cd5-a312-4ad1-b02b-d1a91c10ef9f,2026-06-14T12:59:33+00:00,order_lookup,1.3.0,read,read,low,False,n/a,100,success,,0.00141
597c9cd5-a312-4ad1-b02b-d1a91c10ef9f,2026-06-14T12:59:33+00:00,refund_issue,2.0.0,write,write,high,True,approved,381,success,,0.0395
60744e71-6515-46fd-8851-c80f757f5de1,2026-06-14T04:58:26+00:00,order_lookup,1.3.0,read,read,low,False,n/a,370,success,,0.0014
60744e71-6515-46fd-8851-c80f757f5de1,2026-06-14T04:58:26+00:00,order_lookup,1.3.0,read,read,low,False,n/a,331,success,,0.00162
67e64347-8f94-4128-9220-81d757ef8c82,2026-06-14T22:28:43+00:00,shipping_status,1.1.0,read,read,low,False,n/a,353,success,,0.00157
67e64347-8f94-4128-9220-81d757ef8c82,2026-06-14T22:28:43+00:00,address_update,1.0.2,write,write,high,True,approved,156,success,,0.03396
fa08671d-abec-41e1-a628-1b81dad265ec,2026-06-14T17:30:47+00:00,order_lookup,1.3.0,read,read,low,False,n/a,378,success,,0.00138
fc645dc4-4577-4808-9072-8c2e9bdde5df,2026-06-14T07:52:54+00:00,address_update,1.0.2,write,write,high,True,approved,304,success,,0.03823
fc645dc4-4577-4808-9072-8c2e9bdde5df,2026-06-14T07:52:54+00:00,order_lookup,1.3.0,read,read,low,False,n/a,428,success,,0.0014
2c6156f5-0b0d-4d90-ab2c-983a2515deeb,2026-06-14T01:08:44+00:00,order_lookup,1.3.0,read,read,low,False,n/a,386,success,,0.00156
679f6aec-fde4-4189-bcd8-89c07719227a,2026-06-14T15:07:04+00:00,address_update,1.0.2,write,write,high,True,approved,238,success,,0.03288
679f6aec-fde4-4189-bcd8-89c07719227a,2026-06-14T15:07:04+00:00,order_lookup,1.3.0,read,read,low,False,n/a,391,success,,0.00147
0eb462f8-77a1-49ec-9cfb-bbe08f89c28c,2026-06-14T23:11:26+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,282,success,,0.0109
0eb462f8-77a1-49ec-9cfb-bbe08f89c28c,2026-06-14T23:11:26+00:00,shipping_status,1.1.0,read,read,low,False,n/a,351,success,,0.00171
6cc56f4c-05d9-4ad9-a63e-8acbca4a791e,2026-06-14T06:12:00+00:00,refund_issue,2.0.0,write,write,high,True,approved,250,success,,0.03242
6500c6de-54dd-46be-a01c-7b9980067f9c,2026-06-14T02:52:06+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,302,success,,0.01213
8b82f283-ddbf-42be-b269-8641618eff11,2026-06-14T10:42:11+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,310,success,,0.01246
8b82f283-ddbf-42be-b269-8641618eff11,2026-06-14T10:42:11+00:00,order_lookup,1.3.0,read,read,low,False,n/a,223,success,,0.0015
200d6c48-63da-43d2-8be0-513e51ff293d,2026-06-14T16:32:36+00:00,refund_issue,2.0.0,write,write,high,True,approved,293,success,,0.03012
200d6c48-63da-43d2-8be0-513e51ff293d,2026-06-14T16:32:36+00:00,shipping_status,1.1.0,read,read,low,False,n/a,240,success,,0.00165
35addf28-ba53-45d3-9059-1361ceff819d,2026-06-14T05:40:53+00:00,shipping_status,1.1.0,read,read,low,False,n/a,291,success,,0.00144
60b2462c-415f-4ff4-8f24-8ceeb30cc4a7,2026-06-14T12:04:35+00:00,order_lookup,1.3.0,read,read,low,False,n/a,272,success,,0.00128
60b2462c-415f-4ff4-8f24-8ceeb30cc4a7,2026-06-14T12:04:35+00:00,refund_issue,2.0.0,write,write,high,True,approved,294,success,,0.03717
62da08db-df9a-439c-b3c8-a99be132d34a,2026-06-14T00:57:21+00:00,address_update,1.0.2,write,write,high,True,approved,404,success,,0.03337
9f7b1913-bf55-4bce-bad1-68ade1d62695,2026-06-14T05:33:03+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,299,success,,0.01064
9f7b1913-bf55-4bce-bad1-68ade1d62695,2026-06-14T05:33:03+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,443,success,,0.01176
75ace568-7e40-4399-b658-ccfa639dadb4,2026-06-14T21:42:41+00:00,shipping_status,1.1.0,read,read,low,False,n/a,121,success,,0.00162
62ae1520-db75-4f82-b291-a750050c38d0,2026-06-14T16:18:33+00:00,address_update,1.0.2,write,write,high,True,approved,591,success,,0.03898
62ae1520-db75-4f82-b291-a750050c38d0,2026-06-14T16:18:33+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,80,success,,0.01252
5e48a352-27c3-41c6-ad97-7bf871fd4ea4,2026-06-14T11:48:50+00:00,shipping_status,1.1.0,read,read,low,False,n/a,289,success,,0.00147
5e48a352-27c3-41c6-ad97-7bf871fd4ea4,2026-06-14T11:48:50+00:00,shipping_status,1.1.0,read,read,low,False,n/a,311,success,,0.0017
63f8a74f-1f2e-44bc-9815-58b507c3228d,2026-06-14T09:02:30+00:00,refund_issue,2.0.0,write,write,high,True,approved,140,success,,0.02998
c2577fe3-fcae-4f18-b188-8ef629e66a6d,2026-06-14T02:57:43+00:00,address_update,1.0.2,write,write,high,True,approved,99,error,timeout,0.0
5dd119dd-4a60-40bf-83bd-a5e1127f28d1,2026-06-14T20:17:16+00:00,refund_issue,2.0.0,write,write,high,True,approved,394,success,,0.03344
1b6ed52f-a2e0-4589-b634-20c0f5892d59,2026-06-14T15:49:10+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,474,success,,0.01369
cf438f89-bb58-43ae-a2a8-571b3daba347,2026-06-14T06:12:21+00:00,order_lookup,1.3.0,read,read,low,False,n/a,398,success,,0.00171
cf438f89-bb58-43ae-a2a8-571b3daba347,2026-06-14T06:12:21+00:00,refund_issue,2.0.0,write,write,high,True,approved,306,success,,0.03691
bf5a149b-402a-46ae-8907-b9f75bdd0398,2026-06-14T13:48:57+00:00,order_lookup,1.3.0,read,read,low,False,n/a,355,success,,0.00144
df862b1c-c23d-4c71-ad82-864bf7509b25,2026-06-14T19:46:03+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,462,success,,0.01057
df862b1c-c23d-4c71-ad82-864bf7509b25,2026-06-14T19:46:03+00:00,address_update,1.0.2,write,write,high,True,approved,313,success,,0.03721
d5a1cc6a-8357-4d98-b736-aa87250b02a5,2026-06-15T08:24:25+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,320,success,,0.01133
7accb58e-2e1f-4b8f-aea8-8e54f05f4c31,2026-06-15T17:11:19+00:00,order_lookup,1.3.0,read,read,low,False,n/a,222,success,,0.00133
7ffd84ce-9333-4225-be49-6cc00f6719ca,2026-06-15T06:23:00+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,527,success,,0.01064
7ffd84ce-9333-4225-be49-6cc00f6719ca,2026-06-15T06:23:00+00:00,order_lookup,1.3.0,read,read,low,False,n/a,162,success,,0.00138
4ca95ea5-9c09-4e7c-8067-275298b141ea,2026-06-15T23:05:32+00:00,order_lookup,1.3.0,read,read,low,False,n/a,363,success,,0.00159
d0395235-9a12-4376-95fa-3d82c82c86ad,2026-06-15T14:01:42+00:00,address_update,1.0.2,write,write,high,True,approved,176,success,,0.03686
264ba940-8269-4c3a-a22c-4c8340e99e6f,2026-06-15T19:38:29+00:00,shipping_status,1.1.0,read,read,low,False,n/a,364,success,,0.00144
b8412b04-3a2c-41c4-af19-2f32a78ebfe3,2026-06-15T06:17:39+00:00,shipping_status,1.1.0,read,read,low,False,n/a,148,success,,0.00128
b8412b04-3a2c-41c4-af19-2f32a78ebfe3,2026-06-15T06:17:39+00:00,refund_issue,2.0.0,write,write,high,True,approved,130,success,,0.03766
25e69d17-5a09-4752-8908-c0caef3eff9a,2026-06-15T08:07:09+00:00,order_lookup,1.3.0,read,read,low,False,n/a,531,error,schema_validation_error,0.0
4f58d568-f32e-4b92-9156-28c8aa354742,2026-06-15T01:25:05+00:00,order_lookup,1.3.0,read,read,low,False,n/a,80,success,,0.00128
86e73353-0ff1-4450-825c-f902ee2291b6,2026-06-15T17:15:37+00:00,shipping_status,1.1.0,read,read,low,False,n/a,403,success,,0.00148
fb13f970-134e-4831-a121-19a76e4c52f9,2026-06-15T13:43:34+00:00,refund_issue,2.0.0,write,write,high,True,approved,324,success,,0.03056
a324166a-6db8-4250-ac30-7ffa75166d3d,2026-06-15T21:02:23+00:00,order_lookup,1.3.0,read,read,low,False,n/a,419,success,,0.00162
29bf863b-b796-41a7-92eb-c916f88fc74f,2026-06-15T12:01:56+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,426,success,,0.01339
4cccb45f-689a-4513-98af-f313bb4733d4,2026-06-15T08:14:27+00:00,refund_issue,2.0.0,write,write,high,True,approved,355,success,,0.03352
218cad74-f014-4723-bfae-bb460980513a,2026-06-15T03:00:10+00:00,address_update,1.0.2,write,write,high,True,approved,307,success,,0.03905
218cad74-f014-4723-bfae-bb460980513a,2026-06-15T03:00:10+00:00,order_lookup,1.3.0,read,read,low,False,n/a,251,success,,0.00137
cdab395c-760e-4733-ab89-05869e6978b7,2026-06-15T05:38:08+00:00,shipping_status,1.1.0,read,read,low,False,n/a,271,success,,0.0015
56cfdabc-2261-45f9-bfc1-f24b3f5d01ce,2026-06-15T19:42:21+00:00,order_lookup,1.3.0,read,read,low,False,n/a,252,success,,0.00153
2de3b410-37a6-443c-84b4-e84701f06176,2026-06-15T04:12:07+00:00,refund_issue,2.0.0,write,write,high,True,approved,486,success,,0.03291
2de3b410-37a6-443c-84b4-e84701f06176,2026-06-15T04:12:07+00:00,address_update,1.0.2,write,write,high,True,approved,274,success,,0.03295
2de3b410-37a6-443c-84b4-e84701f06176,2026-06-15T04:12:07+00:00,refund_issue,2.0.0,write,write,high,True,approved,316,success,,0.03431
bed11527-9f29-4488-b98e-f53bfc7d2647,2026-06-15T16:41:51+00:00,address_update,1.0.2,write,write,high,True,approved,403,success,,0.03715
709540ef-2fed-415d-a91c-890f0099d75b,2026-06-15T09:12:47+00:00,address_update,1.0.2,write,write,high,True,approved,298,success,,0.03674
709540ef-2fed-415d-a91c-890f0099d75b,2026-06-15T09:12:47+00:00,order_lookup,1.3.0,read,read,low,False,n/a,96,success,,0.00137
9aa51c38-e51e-4d3c-85fe-b8fbe81b6245,2026-06-15T08:10:28+00:00,address_update,1.0.2,write,write,high,True,approved,211,success,,0.03994
66caf371-bc06-4c52-811f-f3b0f621cbcf,2026-06-15T00:31:05+00:00,order_lookup,1.3.0,read,read,low,False,n/a,433,success,,0.00137
c9c2f1c6-5b84-444c-952e-0d65ea51d14d,2026-06-15T03:49:39+00:00,address_update,1.0.2,write,write,high,True,approved,332,success,,0.0343
c9c2f1c6-5b84-444c-952e-0d65ea51d14d,2026-06-15T03:49:39+00:00,shipping_status,1.1.0,read,read,low,False,n/a,338,success,,0.00132
657f0975-7f01-48e3-b02c-409440d9ef99,2026-06-15T16:25:29+00:00,order_lookup,1.3.0,read,read,low,False,n/a,327,success,,0.00145
657f0975-7f01-48e3-b02c-409440d9ef99,2026-06-15T16:25:29+00:00,address_update,1.0.2,write,write,high,True,approved,152,success,,0.03631
657f0975-7f01-48e3-b02c-409440d9ef99,2026-06-15T16:25:29+00:00,refund_issue,2.0.0,write,write,high,True,approved,373,success,,0.03978
5ab7e1d4-1ff3-41d8-bdbc-0e7862615c4f,2026-06-15T08:00:44+00:00,refund_issue,2.0.0,write,write,high,True,approved,158,success,,0.02979
5ab7e1d4-1ff3-41d8-bdbc-0e7862615c4f,2026-06-15T08:00:44+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,516,success,,0.01216
bbd69192-9510-47ee-85a0-e9a05d64c039,2026-06-15T09:31:50+00:00,order_lookup,1.3.0,read,read,low,False,n/a,230,success,,0.00169
c8b50ea6-dd0a-469d-b909-22b652051562,2026-06-15T08:03:48+00:00,order_lookup,1.3.0,read,read,low,False,n/a,565,success,,0.00172
c8b50ea6-dd0a-469d-b909-22b652051562,2026-06-15T08:03:48+00:00,order_lookup,1.3.0,read,read,low,False,n/a,161,success,,0.0013
6c2e1fa0-e445-4f72-8805-9c5e8151f922,2026-06-15T17:04:22+00:00,address_update,1.0.2,write,write,high,True,approved,397,success,,0.03232
c25c34b1-3c7f-4b4a-901d-03255d402f48,2026-06-15T18:18:03+00:00,shipping_status,1.1.0,read,read,low,False,n/a,187,error,timeout,0.0
0b0cfa49-2f93-4a4f-872d-5fc7c0fc0a6a,2026-06-15T17:12:01+00:00,refund_issue,2.0.0,write,write,high,True,approved,212,success,,0.03216
0b0cfa49-2f93-4a4f-872d-5fc7c0fc0a6a,2026-06-15T17:12:01+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,252,success,,0.01192
81de2fc7-11f2-4278-99ae-69cdfeccff6a,2026-06-15T15:07:04+00:00,address_update,1.0.2,write,write,high,True,approved,256,success,,0.03362
18ba45a8-ad99-41b3-835c-ebf8cc16151c,2026-06-15T21:28:29+00:00,refund_issue,2.0.0,write,write,high,True,approved,306,success,,0.03426
18ba45a8-ad99-41b3-835c-ebf8cc16151c,2026-06-15T21:28:29+00:00,order_lookup,1.3.0,read,read,low,False,n/a,184,success,,0.00163
