workflow_id,ml_app,service,env,version,use_case,business_unit,tenant,channel,risk_tier,user_hash,session_id,start_ts,outcome,total_latency_ms,total_cost_usd,llm_cost_usd,tool_cost_usd,retrieval_cost_usd,llm_call_count,tool_call_count,step_count,loop_count
ac4ea604-ee0b-4807-8029-0bd58d215f1e,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,9eca104dc041,48200f79-0310-4798-a485-faf476271465,2026-06-21T14:22:42+00:00,resolved,1910,0.03584,0.00035,0.03478,0.00071,1,1,6,0
dd32e700-048f-4140-87c8-3f79ba5cb7a9,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,14f68ad2f1a8,55faa040-0086-4bd3-ae5a-e15fbd5cea7e,2026-06-21T10:07:32+00:00,resolved,2070,0.00234,0.00038,0.00147,0.00049,1,1,6,0
af124b70-a0f5-4db5-b7c1-23071c312964,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,e813115b39c1,09cf935b-4e14-4781-bc34-a4f97f82c09c,2026-06-21T19:44:45+00:00,resolved,3571,0.00197,0.00027,0.00137,0.00033,1,2,7,0
ba30e899-0fef-4f0e-a317-cbebf2e173ef,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,medium,e0b3043b9bcb,a39e42ee-7d70-4ff9-89ed-4c5b9cb8c61e,2026-06-21T22:50:31+00:00,resolved,5455,0.07852,0.00069,0.0773,0.00053,2,3,9,1
2fa0928c-a66a-4d3c-8747-a08dfe49a82a,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,medium,9815558814a7,ee753796-d142-4942-992f-27444d2c103c,2026-06-21T05:42:55+00:00,resolved,2733,0.04187,0.00036,0.04115,0.00036,1,2,7,0
19c702ca-bc70-4b06-85c0-ad248ad2f3ca,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,medium,d2251086db8c,6678714d-ec8d-4f08-b35d-0c3fa059330b,2026-06-21T06:27:58+00:00,resolved,3758,0.02543,0.00066,0.02387,0.0009,2,2,8,1
fad2a221-d802-4203-b95f-0c663880d06f,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,high,2cf8be4c1eec,59c5dfa5-6022-4f7d-aa92-bb64bcebf699,2026-06-21T20:17:24+00:00,blocked_policy,230,0.0,0.0,0.0,0.0,0,0,1,0
e42e4ca5-85d7-49d0-b2e3-1717403980c9,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,ivr_handoff,medium,aa72a0beb303,ba1d906d-0470-48dc-b1d0-5d0e209ca036,2026-06-21T04:13:54+00:00,resolved,3112,0.03622,0.00199,0.03368,0.00055,2,3,9,0
6a5aecd6-32a6-4dc6-9082-1df36e0a4db8,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,high,6bfd25ba5ec8,0df9bbf6-5906-43d5-971e-f64b34441f2d,2026-06-21T12:57:10+00:00,resolved,2712,0.07189,0.00038,0.07092,0.00059,1,2,7,0
65d64e83-a1fa-488f-8766-795a918d4732,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,mobile_app,medium,2ee5794fbd4b,ab6c8e97-59c9-43c9-bbe8-4d1da2e5bf24,2026-06-21T07:01:08+00:00,resolved,3964,0.05274,0.00195,0.05038,0.00041,3,2,9,1
bb46abdf-683c-4c79-abb5-a8184186b5ec,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,mobile_app,medium,d133d06e9a50,da69d910-2f0f-42ef-bf43-a3bc8907c8f3,2026-06-21T15:42:31+00:00,resolved,3122,0.05363,0.00231,0.05051,0.00081,2,2,8,0
73936df1-5542-4574-877a-2118ef42381b,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,mobile_app,medium,722622d96ad9,329ce490-7d26-4675-b6f9-beeb86506fbb,2026-06-21T12:24:42+00:00,resolved,1025,0.00262,0.0003,0.00152,0.0008,1,1,6,0
a7dff550-55fa-491c-8752-e037e60d0afb,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,2f04a3b049af,23f8bb07-0962-498b-83ea-a4aedacf3d6b,2026-06-21T07:29:25+00:00,resolved,4286,0.02556,0.00022,0.02461,0.00073,1,2,7,0
98627d7f-cbd2-4446-919e-1c40b3230744,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,medium,e8f3de5f8d81,f7910533-c9da-4404-bfd9-4a951eadc4d4,2026-06-21T10:42:35+00:00,resolved,1754,0.00195,0.00018,0.00128,0.00049,1,1,6,0
ee9b39fc-992c-4090-b7a8-061a61b29df5,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,mobile_app,medium,66f8686bed8e,e6d79b70-dffe-4b1c-a4d4-bec2dc0a9ad9,2026-06-21T09:45:52+00:00,resolved,1408,0.01199,0.00033,0.01113,0.00053,1,1,6,0
c6e20434-ab79-4d3d-b62b-4519c7bedb75,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,mobile_app,medium,50f9f4886cef,e13eb69b-97f6-4544-83c0-c21507678421,2026-06-21T03:55:28+00:00,blocked_policy,3205,0.03948,0.00016,0.03888,0.00044,2,1,7,0
f64eadaf-0985-42db-bc8e-9f9e84d056e3,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,abb8acbbf87d,cf835c84-86e8-4dca-8f77-af3951a26b89,2026-06-21T04:15:56+00:00,resolved,1355,0.00234,0.00031,0.00165,0.00038,1,1,6,0
eb22703c-cfdc-4380-a45d-0e2ecf088718,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,medium,c043ca2bec8b,ec923b94-6d75-4616-9be2-43fbc296886f,2026-06-21T07:40:46+00:00,failed,4119,0.01717,0.00176,0.01485,0.00056,2,3,9,0
407090f1-148a-40e4-845b-cb4a70408c1e,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,medium,81751057564c,d333b1de-eb2d-438b-95a9-93da02867bbd,2026-06-21T13:03:57+00:00,resolved,1886,0.0037,0.00022,0.00311,0.00037,1,2,7,0
56699e4f-7d2a-4df3-ba3d-e0f489a3e2a8,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,medium,623572cf8abc,d8d99f91-cd2d-4bc9-973c-6ce2d4d87246,2026-06-21T23:24:19+00:00,resolved,3641,0.03835,0.00019,0.03768,0.00048,1,2,7,0
c393637e-022f-46cb-b02c-ba1ee6cb2e7d,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,mobile_app,medium,0cd974f44814,caea482b-6c42-4d63-bc81-17a02e8ac15e,2026-06-21T17:08:52+00:00,resolved,3426,0.01182,0.00035,0.01101,0.00046,2,1,7,0
c5635c91-d784-43ac-a942-d7fff2192646,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,9822e4e73085,05ee4419-b0c6-4804-a5cf-12d7d55a1da3,2026-06-21T04:56:06+00:00,resolved,2862,0.00252,0.00056,0.00138,0.00058,2,1,7,1
3800e3db-bbed-4825-9ca0-2c60868ddd8e,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,e3a5c1ec1f38,0011520a-6d28-498d-95a1-ec61c2445351,2026-06-21T00:11:34+00:00,escalated_human,2961,0.03277,0.00086,0.03125,0.00066,2,1,7,0
45019e9b-3130-4b63-a085-8f0de2852a81,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,mobile_app,medium,ce4eba16e7c2,ff106c30-a3cb-42db-88a2-5763c8bb4cc1,2026-06-21T10:27:13+00:00,failed,2602,0.00464,0.0022,0.00172,0.00072,2,1,7,0
633a11e1-7159-4c35-a4c8-714c7996c092,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,mobile_app,medium,cc03f48a96e1,93bd6d03-42b7-4729-b083-78ce5ddf3320,2026-06-21T01:45:22+00:00,resolved,3186,0.03709,0.00139,0.03503,0.00067,2,2,8,0
f0e3d5cc-3fc2-4ad4-b1bb-120e60109776,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,ivr_handoff,medium,bd119885fc27,aa701f0f-68c8-4b2c-82f4-6047b8757a95,2026-06-21T23:17:56+00:00,failed,3177,0.0026,0.00032,0.00169,0.00059,2,1,7,0
9597d144-006f-4101-a49c-39327913ce38,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,mobile_app,medium,100cf83b7ce4,45e57411-5cc2-49b6-9dcf-1de6896d1cfa,2026-06-21T22:25:21+00:00,resolved,2245,0.03998,0.00031,0.03893,0.00074,1,1,6,0
8e368163-8bfb-4438-a3b8-ab96373aea09,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,medium,45b66af65486,6b207b50-b98f-4eb3-a118-8ac472ffd091,2026-06-21T11:40:13+00:00,resolved,2309,0.01601,0.00025,0.01509,0.00067,1,2,7,0
9ef969a6-7edc-469d-93b4-aec105175916,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,mobile_app,medium,6d4763c187e9,80198f59-1e2b-4c45-b274-140411262087,2026-06-21T10:56:58+00:00,escalated_human,2817,0.01311,0.00034,0.01244,0.00033,1,1,6,0
5ed69f31-5f14-4ac8-b677-b74adb51f3b6,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,medium,2b7b9720e5d6,2af1637e-30b0-453f-8782-b87982a99cdf,2026-06-21T22:20:04+00:00,escalated_human,1787,0.0423,0.00029,0.04118,0.00083,1,2,7,0
4f6b7393-f27b-4b52-9a0c-520df9325a53,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,low,9ee62de078e5,34eb96d5-ab57-43c0-8d51-bd2dec41a385,2026-06-21T23:08:38+00:00,escalated_human,2457,0.00243,0.00205,0.0,0.00038,2,0,6,0
b8d305aa-7d83-4468-b9b9-efcb998aec19,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,medium,a6209c69f25e,259bfbcc-b00e-44e9-8b83-9093019a314e,2026-06-21T18:22:42+00:00,resolved,2019,0.0381,0.00033,0.03744,0.00033,1,2,7,0
1586df9a-a2d9-4cd6-9825-0ff2e7190351,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,medium,dfbd83312da7,44e5ced7-719d-43ca-b14c-a676be079e28,2026-06-21T16:25:13+00:00,resolved,4834,0.03627,0.00118,0.0344,0.00069,2,3,9,0
d5adc278-6251-4096-b49c-eac88266f085,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,mobile_app,medium,403edde25e54,c0f52062-7b28-4edd-9987-5de00da47393,2026-06-21T05:54:41+00:00,resolved,2151,0.00065,0.00027,0.0,0.00038,1,1,6,0
8cf7be7b-ce55-43a7-bb76-d6f9c9036bf5,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,e1c91a3a3715,fe8b5934-dc73-4338-9f88-7804ca0eff9b,2026-06-21T07:26:54+00:00,escalated_human,2703,0.00286,0.00058,0.00154,0.00074,2,1,7,1
5681755b-d44a-4ebb-8671-f9974b9cfab9,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,c178ec0ae7b4,734c44ae-d935-4f9d-bae8-b88cac378230,2026-06-21T08:05:30+00:00,resolved,2738,0.00381,0.00192,0.00136,0.00053,2,1,7,0
6c2e04ae-1266-4ed6-a068-4dfe087e3734,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,high,6be8683df637,e7a30e69-3218-4075-a8a9-6b312a356ad6,2026-06-21T10:12:20+00:00,resolved,2020,0.01401,0.0002,0.01307,0.00074,1,1,6,0
ceb4c590-2736-407c-91f0-6921a8763c79,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,f8f357a5f988,cbda7a2a-4317-4849-99c0-6bc6735f2a82,2026-06-21T12:56:43+00:00,resolved,2914,0.0353,0.00026,0.03428,0.00076,1,3,8,0
79e88dd2-e8dd-4510-bf59-b4620c4ff855,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,ivr_handoff,high,ec41891c267b,6f01b5ff-cde8-48cd-8d55-9800a53f5fcc,2026-06-21T07:07:36+00:00,resolved,4462,0.00345,0.00262,0.0,0.00083,3,1,8,1
7c68c130-3a92-4a01-bb76-bf0b2d5f2ed1,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,mobile_app,low,21021682b300,2fb80dad-b041-4f55-a472-4f62b1037d7c,2026-06-21T21:30:12+00:00,resolved,4501,0.00124,0.0004,0.0,0.00084,2,0,6,1
2f0ab758-a190-42f8-97ce-15b1ec718cfc,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,medium,81ffd29cb00f,76e78e0b-aa5e-41c6-9b40-394994a37927,2026-06-21T20:54:35+00:00,resolved,3231,0.07303,0.00248,0.07018,0.00037,2,2,8,0
29ef0500-1995-4683-8e35-cece34dbb137,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,ivr_handoff,medium,247f1a8a26e2,86b34dd7-de38-45a5-9d79-c147002808ca,2026-06-21T14:58:39+00:00,resolved,2676,0.03379,0.00039,0.03278,0.00062,1,2,7,0
28a39c49-e1d3-4967-a94e-d1f58fa91f9f,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,low,4c9788a6a1af,1108474e-de68-42ee-a96a-7ddc265b0a91,2026-06-21T14:40:24+00:00,resolved,1617,0.00073,0.00034,0.0,0.00039,1,0,5,0
6ba5e7a5-1a82-4268-877f-3ef5e2ed8520,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,medium,7922e66ae8b1,f9f4b436-bcbf-4a69-b0bb-f33b1a48027e,2026-06-21T19:30:56+00:00,resolved,2450,0.00365,0.00137,0.00145,0.00083,2,1,7,0
578522dd-f36f-4c07-b498-a28f83d4362c,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,low,2e529d894873,52a737a6-35d5-4540-99c9-e37f0a0e4514,2026-06-21T08:22:03+00:00,resolved,2572,0.00086,0.00011,0.0,0.00075,2,0,6,0
1201b597-21a6-4d95-9427-bbd86df9834a,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,medium,04d2e5f042f5,9aa9aeaf-c3d3-4809-b92c-93e86053b572,2026-06-21T08:27:40+00:00,resolved,2617,0.01253,0.00012,0.01188,0.00053,1,1,6,0
ed400dd1-1bd1-4ee8-bf65-4f21c3ea2c11,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,9f073ce81cb7,7ec18451-a5e4-43c2-8b3c-41981018f7ba,2026-06-21T05:24:54+00:00,resolved,4485,0.04093,0.00141,0.03887,0.00065,2,1,7,0
a146dd10-8dfc-45bd-a109-bff167297190,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,mobile_app,low,76929a123ce9,a40885ef-2eb2-4aa7-9755-288fa22fdebf,2026-06-21T23:45:44+00:00,resolved,2636,0.00164,0.0012,0.0,0.00044,2,0,6,0
0078390b-6ecb-4a53-aa66-96214ad68c4b,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,mobile_app,medium,3ec1d2db2b04,db896696-425e-440e-967e-28760bd99cb9,2026-06-21T19:44:40+00:00,resolved,2537,0.03576,0.00026,0.03498,0.00052,1,2,7,0
41d05756-fc1c-4837-9671-ed34f8423f89,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,b9321e39e6de,1dd081f8-8392-4a51-bb5d-9a317b72057b,2026-06-21T22:27:18+00:00,resolved,2871,0.00347,0.00104,0.0016,0.00083,2,1,7,0
8a907586-f686-41f8-985c-db70df4a309e,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,mobile_app,medium,b886e3a91ac8,ae8a6b6b-073f-4cec-b10d-80d04efdd9fc,2026-06-21T02:32:42+00:00,resolved,3044,0.0128,0.00035,0.01198,0.00047,1,2,7,0
ab335a44-fcc5-4149-afcc-56c8567a8c2e,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,790ca903ceb7,747a18c2-b254-4be6-83b9-2c03fa5bff38,2026-06-21T11:10:31+00:00,escalated_human,4396,0.01394,0.00035,0.01304,0.00055,2,2,8,0
e798ce7b-ace5-406c-9977-52c7198b5914,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,ivr_handoff,medium,15ce9aedd96b,15d53cf7-0019-4ab7-975e-8c77a53319bf,2026-06-21T15:06:26+00:00,resolved,2783,0.10088,0.00025,0.10009,0.00054,1,3,8,0
5e7b7577-ad5e-49b0-bb62-8a2a726e313f,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,192ee1f0e6b9,3741d8e7-7328-437a-aa03-a93fcae5b980,2026-06-21T19:45:58+00:00,escalated_human,5568,0.00297,0.00263,0.0,0.00034,3,1,8,1
902da764-7372-4a92-add1-8dc5090429ae,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,mobile_app,medium,521a714c74ea,30118206-fcab-4fe0-afbd-1e3513d1c299,2026-06-21T11:18:56+00:00,resolved,3642,0.04776,0.00024,0.04703,0.00049,1,2,7,0
8a6a2285-33ea-4cd7-854b-fb4672eb8eab,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,ivr_handoff,high,2bf768348083,06f4ad3c-c1e7-40ba-a575-2cb60ea50356,2026-06-21T19:03:51+00:00,resolved,2949,0.01369,0.00016,0.01298,0.00055,1,2,7,0
6ee40bb9-fcf8-4424-96c9-1338230fa500,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,mobile_app,medium,df0eff4ab24f,4b8dbf8e-e2f4-4e60-b327-4e421feaad8a,2026-06-21T18:47:52+00:00,resolved,2231,0.00269,0.00029,0.00166,0.00074,1,1,6,0
032cb0e0-9d72-4e2c-88a9-755df256ee62,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,high,3ba98754f9ca,6860340f-eb25-434a-8c70-d2092b9c3269,2026-06-21T06:52:30+00:00,resolved,3685,0.01601,0.00198,0.01324,0.00079,2,1,7,0
f2feddcd-06d4-48bc-9293-7483de2fe121,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,medium,741cabdd74e6,9755cfc7-c61b-4d4d-8830-65b6b3e3b544,2026-06-21T09:01:35+00:00,resolved,2232,0.00226,0.00035,0.00156,0.00035,1,1,6,0
d5f3c2f9-78b3-4465-8b7f-f34c3d6c315a,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,4a66e0620035,53fbb46f-c194-48a3-82d0-b24ff5a962be,2026-06-21T12:08:13+00:00,resolved,1597,0.00246,0.0003,0.00147,0.00069,1,1,6,0
6b1f8487-73ac-4ecc-a314-5bf8bdf42dbf,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,mobile_app,high,f615d54f5e8e,30d83c26-a848-40fa-8cb2-3323d55a4e55,2026-06-21T14:31:07+00:00,resolved,2143,0.00236,0.00033,0.00154,0.00049,1,1,6,0
6c0afb9d-f0b7-4f00-9b7b-7bbf2c2f7095,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,mobile_app,medium,43b8c3004569,6474cd04-e226-413a-a592-b25545f3b67e,2026-06-21T01:41:37+00:00,resolved,2130,0.03204,0.00023,0.03102,0.00079,1,1,6,0
497a2328-0ca0-4b5f-8f80-a83b724025c9,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,mobile_app,medium,81f39271a395,eb6c4fbf-0057-4947-bc30-4b7efa374d05,2026-06-21T17:25:31+00:00,resolved,3531,0.07066,0.00202,0.06813,0.00051,2,2,8,0
d681c8e8-19ed-4d78-a420-004eef2ba7ab,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,9920bc9dfe2e,1a20d0ea-9fdd-4ce6-95d3-63e713da8cc9,2026-06-21T18:56:14+00:00,resolved,1968,0.03093,0.00023,0.0301,0.0006,1,1,6,0
80c334d4-024e-4eab-87f9-d871870f68ca,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,high,073f3c2effdb,cd7d6c39-2c83-4fbe-8de1-e26f7e2a2fd8,2026-06-21T11:44:47+00:00,resolved,2973,0.00524,0.00031,0.0041,0.00083,1,3,8,0
e65d0c32-4c70-4081-99df-8898e556269f,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,low,7fc0ccc8ea99,0823d93a-5552-47d5-af06-22fa588ac4c8,2026-06-21T08:10:10+00:00,resolved,3095,0.00126,0.00039,0.0,0.00087,2,0,6,0
2d8f49ef-89f7-4bbd-af68-2ac6867e1082,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,ivr_handoff,medium,6bda453408bc,6d4ba55f-c901-4e16-aa7b-72a6f1a36609,2026-06-21T23:56:59+00:00,resolved,2626,0.03273,0.00019,0.03217,0.00037,1,1,6,0
40af577c-21f3-4777-b32e-53517f2eea38,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,mobile_app,low,ba76dddc31f1,f115be17-e34a-4475-8049-bc6c5476088d,2026-06-21T05:17:27+00:00,resolved,2977,0.00049,0.00011,0.0,0.00038,1,0,5,0
8693bebe-f00e-432b-94d6-4669049ef2f0,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,ivr_handoff,medium,2eaee77b5cd2,fbf1b334-eb63-4bcb-ba8b-6e94a071f92c,2026-06-21T20:47:21+00:00,resolved,2046,0.03359,0.00029,0.03255,0.00075,1,2,7,0
395cd429-1483-4d2e-9b31-3575465db3ba,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,f18deeddc816,595689ef-ae89-4f89-9b1f-031e95d07505,2026-06-21T01:05:24+00:00,resolved,2998,0.06806,0.0003,0.0674,0.00036,1,2,7,0
36051e17-7338-477f-bb02-6fb85525d39c,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,ae623f0ad529,35d7eefc-047f-4bb8-bc20-0102d0b779e2,2026-06-21T23:45:57+00:00,resolved,2513,0.00215,0.0002,0.00137,0.00058,1,1,6,0
ba33ffe1-2128-4716-9ef1-685046d31e0c,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,ivr_handoff,medium,6283a6d7cb9e,2dc810d0-60d4-4dd3-a287-b629ae9839f1,2026-06-21T07:41:27+00:00,resolved,4988,0.00411,0.00034,0.00303,0.00074,2,2,8,0
37ec56d7-e86f-4897-8814-84ba0ba4c195,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,low,f07dd3fa7183,655db5a4-9f73-4906-be03-87c8b72214fd,2026-06-21T18:07:14+00:00,escalated_human,2329,0.00077,0.00032,0.0,0.00045,1,0,5,0
4813eb47-e035-4493-a56b-8209998fcb7b,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,mobile_app,medium,8c1fbeddc661,2a025078-90a4-4bc0-bc8c-ae0f41e3b2a0,2026-06-21T06:21:32+00:00,resolved,6107,0.0525,0.00251,0.0495,0.00049,3,3,10,1
395cdab4-c644-4df0-bbdc-f7e158b4999e,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,mobile_app,medium,b4488ce298b8,d95e3b0d-5bad-4860-95b7-e6208a7b39da,2026-06-21T04:05:06+00:00,resolved,2343,0.03512,0.0003,0.03393,0.00089,1,1,6,0
041e8684-acee-49a2-8288-640e838e49d0,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,high,92b2aa87d9a8,ed5311e4-48ec-42c1-ac6c-3a773814b7e3,2026-06-21T18:54:13+00:00,resolved,2785,0.03932,0.00021,0.03841,0.0007,1,2,7,0
8a8e5e03-3f94-4189-8949-c97ad7425c9a,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,high,fb95a2c392cf,b06c3f80-25bf-4e89-a9df-49441d3d63e1,2026-06-21T00:43:31+00:00,resolved,2732,0.01515,0.00026,0.01457,0.00032,1,3,8,0
9f95654f-4740-49db-b045-5fe6c78be8a5,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,mobile_app,medium,fb7ef674c105,fb59659d-33bf-4dec-aeee-9fb1509215b4,2026-06-21T10:14:28+00:00,escalated_human,2153,0.0479,0.00029,0.04692,0.00069,1,2,7,0
