workflow_id,ts,policy_name,policy_version,evaluator,score,threshold,allow_block_escalate,reason_code,reviewer_id
7a29ffe7-3f7b-4183-97e4-0c7fe64b40d5,2026-06-14T02:43:52+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.186,0.8,allow,,
7a29ffe7-3f7b-4183-97e4-0c7fe64b40d5,2026-06-14T02:43:52+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.091,0.6,allow,,
7f213326-7fee-4f96-bbb2-289a8d628445,2026-06-14T00:07:11+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.123,0.75,allow,,
7f213326-7fee-4f96-bbb2-289a8d628445,2026-06-14T00:07:11+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.002,0.8,allow,,
7f213326-7fee-4f96-bbb2-289a8d628445,2026-06-14T00:07:11+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.043,0.6,allow,,
5d2e69c5-6c5f-48cd-8a00-7e233640eaa8,2026-06-14T07:51:26+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.107,0.75,allow,,
5d2e69c5-6c5f-48cd-8a00-7e233640eaa8,2026-06-14T07:51:26+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.062,0.8,allow,,
5d2e69c5-6c5f-48cd-8a00-7e233640eaa8,2026-06-14T07:51:26+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.026,0.6,allow,,
4ad53b9c-37cd-48f2-b772-bf22833e0f18,2026-06-14T07:51:21+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.038,0.75,allow,,
4ad53b9c-37cd-48f2-b772-bf22833e0f18,2026-06-14T07:51:21+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.089,0.8,allow,,
4ad53b9c-37cd-48f2-b772-bf22833e0f18,2026-06-14T07:51:21+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.076,0.6,allow,,
597c9cd5-a312-4ad1-b02b-d1a91c10ef9f,2026-06-14T12:59:33+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.129,0.75,allow,,
597c9cd5-a312-4ad1-b02b-d1a91c10ef9f,2026-06-14T12:59:33+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.051,0.8,allow,,
597c9cd5-a312-4ad1-b02b-d1a91c10ef9f,2026-06-14T12:59:33+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.075,0.6,allow,,
60744e71-6515-46fd-8851-c80f757f5de1,2026-06-14T04:58:26+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.105,0.75,allow,,
60744e71-6515-46fd-8851-c80f757f5de1,2026-06-14T04:58:26+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.064,0.8,allow,,
60744e71-6515-46fd-8851-c80f757f5de1,2026-06-14T04:58:26+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.089,0.6,allow,,
67e64347-8f94-4128-9220-81d757ef8c82,2026-06-14T22:28:43+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.01,0.75,allow,,
67e64347-8f94-4128-9220-81d757ef8c82,2026-06-14T22:28:43+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.088,0.8,allow,,
67e64347-8f94-4128-9220-81d757ef8c82,2026-06-14T22:28:43+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.024,0.6,allow,,
fa08671d-abec-41e1-a628-1b81dad265ec,2026-06-14T17:30:47+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.025,0.75,allow,,
fa08671d-abec-41e1-a628-1b81dad265ec,2026-06-14T17:30:47+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.009,0.8,allow,,
fa08671d-abec-41e1-a628-1b81dad265ec,2026-06-14T17:30:47+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.09,0.6,allow,,
fc645dc4-4577-4808-9072-8c2e9bdde5df,2026-06-14T07:52:54+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.094,0.75,allow,,
fc645dc4-4577-4808-9072-8c2e9bdde5df,2026-06-14T07:52:54+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.053,0.8,allow,,
fc645dc4-4577-4808-9072-8c2e9bdde5df,2026-06-14T07:52:54+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.033,0.6,allow,,
2c6156f5-0b0d-4d90-ab2c-983a2515deeb,2026-06-14T01:08:44+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.116,0.75,allow,,
2c6156f5-0b0d-4d90-ab2c-983a2515deeb,2026-06-14T01:08:44+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.138,0.8,allow,,
2c6156f5-0b0d-4d90-ab2c-983a2515deeb,2026-06-14T01:08:44+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.052,0.6,allow,,
679f6aec-fde4-4189-bcd8-89c07719227a,2026-06-14T15:07:04+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.068,0.75,allow,,
679f6aec-fde4-4189-bcd8-89c07719227a,2026-06-14T15:07:04+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.148,0.8,allow,,
679f6aec-fde4-4189-bcd8-89c07719227a,2026-06-14T15:07:04+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.06,0.6,allow,,
0eb462f8-77a1-49ec-9cfb-bbe08f89c28c,2026-06-14T23:11:26+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.004,0.75,allow,,
0eb462f8-77a1-49ec-9cfb-bbe08f89c28c,2026-06-14T23:11:26+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.051,0.8,allow,,
0eb462f8-77a1-49ec-9cfb-bbe08f89c28c,2026-06-14T23:11:26+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.012,0.6,allow,,
6cc56f4c-05d9-4ad9-a63e-8acbca4a791e,2026-06-14T06:12:00+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.07,0.75,allow,,
6cc56f4c-05d9-4ad9-a63e-8acbca4a791e,2026-06-14T06:12:00+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.197,0.8,allow,,
6cc56f4c-05d9-4ad9-a63e-8acbca4a791e,2026-06-14T06:12:00+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.087,0.6,allow,,
6500c6de-54dd-46be-a01c-7b9980067f9c,2026-06-14T02:52:06+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.074,0.75,allow,,
6500c6de-54dd-46be-a01c-7b9980067f9c,2026-06-14T02:52:06+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.168,0.8,allow,,
6500c6de-54dd-46be-a01c-7b9980067f9c,2026-06-14T02:52:06+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.076,0.6,allow,,
976f9b47-49d1-4e7b-9dff-9e8620120212,2026-06-14T21:39:12+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.044,0.75,allow,,
976f9b47-49d1-4e7b-9dff-9e8620120212,2026-06-14T21:39:12+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.191,0.8,allow,,
976f9b47-49d1-4e7b-9dff-9e8620120212,2026-06-14T21:39:12+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.001,0.6,allow,,
cf3a210d-831e-4048-90e6-c3f52c45e763,2026-06-14T19:11:28+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.026,0.75,allow,,
cf3a210d-831e-4048-90e6-c3f52c45e763,2026-06-14T19:11:28+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.094,0.8,allow,,
cf3a210d-831e-4048-90e6-c3f52c45e763,2026-06-14T19:11:28+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.053,0.6,allow,,
8b82f283-ddbf-42be-b269-8641618eff11,2026-06-14T10:42:11+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.064,0.75,allow,,
8b82f283-ddbf-42be-b269-8641618eff11,2026-06-14T10:42:11+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.008,0.8,allow,,
8b82f283-ddbf-42be-b269-8641618eff11,2026-06-14T10:42:11+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.029,0.6,allow,,
200d6c48-63da-43d2-8be0-513e51ff293d,2026-06-14T16:32:36+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.042,0.75,allow,,
200d6c48-63da-43d2-8be0-513e51ff293d,2026-06-14T16:32:36+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.141,0.8,allow,,
200d6c48-63da-43d2-8be0-513e51ff293d,2026-06-14T16:32:36+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.005,0.6,allow,,
35addf28-ba53-45d3-9059-1361ceff819d,2026-06-14T05:40:53+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.043,0.75,allow,,
35addf28-ba53-45d3-9059-1361ceff819d,2026-06-14T05:40:53+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.164,0.8,allow,,
35addf28-ba53-45d3-9059-1361ceff819d,2026-06-14T05:40:53+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.024,0.6,allow,,
60b2462c-415f-4ff4-8f24-8ceeb30cc4a7,2026-06-14T12:04:35+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.027,0.75,allow,,
60b2462c-415f-4ff4-8f24-8ceeb30cc4a7,2026-06-14T12:04:35+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.069,0.8,allow,,
60b2462c-415f-4ff4-8f24-8ceeb30cc4a7,2026-06-14T12:04:35+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.003,0.6,allow,,
62da08db-df9a-439c-b3c8-a99be132d34a,2026-06-14T00:57:21+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.007,0.75,allow,,
62da08db-df9a-439c-b3c8-a99be132d34a,2026-06-14T00:57:21+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.172,0.8,allow,,
62da08db-df9a-439c-b3c8-a99be132d34a,2026-06-14T00:57:21+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.013,0.6,allow,,
9f7b1913-bf55-4bce-bad1-68ade1d62695,2026-06-14T05:33:03+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.143,0.75,allow,,
9f7b1913-bf55-4bce-bad1-68ade1d62695,2026-06-14T05:33:03+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.135,0.8,allow,,
9f7b1913-bf55-4bce-bad1-68ade1d62695,2026-06-14T05:33:03+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.0,0.6,allow,,
75ace568-7e40-4399-b658-ccfa639dadb4,2026-06-14T21:42:41+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.117,0.75,allow,,
75ace568-7e40-4399-b658-ccfa639dadb4,2026-06-14T21:42:41+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.02,0.8,allow,,
75ace568-7e40-4399-b658-ccfa639dadb4,2026-06-14T21:42:41+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.079,0.6,allow,,
62ae1520-db75-4f82-b291-a750050c38d0,2026-06-14T16:18:33+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.074,0.75,allow,,
62ae1520-db75-4f82-b291-a750050c38d0,2026-06-14T16:18:33+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.031,0.8,allow,,
62ae1520-db75-4f82-b291-a750050c38d0,2026-06-14T16:18:33+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.098,0.6,allow,,
5e48a352-27c3-41c6-ad97-7bf871fd4ea4,2026-06-14T11:48:50+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.003,0.75,allow,,
5e48a352-27c3-41c6-ad97-7bf871fd4ea4,2026-06-14T11:48:50+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.021,0.8,allow,,
5e48a352-27c3-41c6-ad97-7bf871fd4ea4,2026-06-14T11:48:50+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.059,0.6,allow,,
63f8a74f-1f2e-44bc-9815-58b507c3228d,2026-06-14T09:02:30+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.118,0.75,allow,,
63f8a74f-1f2e-44bc-9815-58b507c3228d,2026-06-14T09:02:30+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.045,0.8,allow,,
63f8a74f-1f2e-44bc-9815-58b507c3228d,2026-06-14T09:02:30+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.085,0.6,allow,,
c2577fe3-fcae-4f18-b188-8ef629e66a6d,2026-06-14T02:57:43+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.06,0.75,allow,,
c2577fe3-fcae-4f18-b188-8ef629e66a6d,2026-06-14T02:57:43+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.008,0.8,allow,,
c2577fe3-fcae-4f18-b188-8ef629e66a6d,2026-06-14T02:57:43+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.024,0.6,allow,,
5dd119dd-4a60-40bf-83bd-a5e1127f28d1,2026-06-14T20:17:16+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.025,0.75,allow,,
5dd119dd-4a60-40bf-83bd-a5e1127f28d1,2026-06-14T20:17:16+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.007,0.8,allow,,
5dd119dd-4a60-40bf-83bd-a5e1127f28d1,2026-06-14T20:17:16+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.099,0.6,allow,,
1b6ed52f-a2e0-4589-b634-20c0f5892d59,2026-06-14T15:49:10+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.092,0.75,allow,,
1b6ed52f-a2e0-4589-b634-20c0f5892d59,2026-06-14T15:49:10+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.167,0.8,allow,,
1b6ed52f-a2e0-4589-b634-20c0f5892d59,2026-06-14T15:49:10+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.073,0.6,allow,,
cf438f89-bb58-43ae-a2a8-571b3daba347,2026-06-14T06:12:21+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.023,0.75,allow,,
cf438f89-bb58-43ae-a2a8-571b3daba347,2026-06-14T06:12:21+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.117,0.8,allow,,
cf438f89-bb58-43ae-a2a8-571b3daba347,2026-06-14T06:12:21+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.043,0.6,allow,,
bf5a149b-402a-46ae-8907-b9f75bdd0398,2026-06-14T13:48:57+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.046,0.75,allow,,
bf5a149b-402a-46ae-8907-b9f75bdd0398,2026-06-14T13:48:57+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.026,0.8,allow,,
bf5a149b-402a-46ae-8907-b9f75bdd0398,2026-06-14T13:48:57+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.032,0.6,allow,,
6a542c95-6067-419c-a34e-16017d6b1674,2026-06-14T21:26:59+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.053,0.75,allow,,
6a542c95-6067-419c-a34e-16017d6b1674,2026-06-14T21:26:59+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.017,0.8,allow,,
6a542c95-6067-419c-a34e-16017d6b1674,2026-06-14T21:26:59+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.063,0.6,allow,,
a086f8a8-2dee-4054-bf3f-5839e25a9ba6,2026-06-14T19:54:12+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.019,0.75,allow,,
a086f8a8-2dee-4054-bf3f-5839e25a9ba6,2026-06-14T19:54:12+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.162,0.8,allow,,
a086f8a8-2dee-4054-bf3f-5839e25a9ba6,2026-06-14T19:54:12+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.02,0.6,allow,,
df862b1c-c23d-4c71-ad82-864bf7509b25,2026-06-14T19:46:03+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.015,0.75,allow,,
df862b1c-c23d-4c71-ad82-864bf7509b25,2026-06-14T19:46:03+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.138,0.8,allow,,
df862b1c-c23d-4c71-ad82-864bf7509b25,2026-06-14T19:46:03+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.022,0.6,allow,,
d5a1cc6a-8357-4d98-b736-aa87250b02a5,2026-06-15T08:24:25+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.136,0.75,allow,,
d5a1cc6a-8357-4d98-b736-aa87250b02a5,2026-06-15T08:24:25+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.119,0.8,allow,,
d5a1cc6a-8357-4d98-b736-aa87250b02a5,2026-06-15T08:24:25+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.083,0.6,allow,,
7accb58e-2e1f-4b8f-aea8-8e54f05f4c31,2026-06-15T17:11:19+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.141,0.75,allow,,
7accb58e-2e1f-4b8f-aea8-8e54f05f4c31,2026-06-15T17:11:19+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.074,0.8,allow,,
7accb58e-2e1f-4b8f-aea8-8e54f05f4c31,2026-06-15T17:11:19+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.041,0.6,allow,,
7ffd84ce-9333-4225-be49-6cc00f6719ca,2026-06-15T06:23:00+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.087,0.75,allow,,
7ffd84ce-9333-4225-be49-6cc00f6719ca,2026-06-15T06:23:00+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.164,0.8,allow,,
7ffd84ce-9333-4225-be49-6cc00f6719ca,2026-06-15T06:23:00+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.051,0.6,allow,,
4ca95ea5-9c09-4e7c-8067-275298b141ea,2026-06-15T23:05:32+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.141,0.75,allow,,
4ca95ea5-9c09-4e7c-8067-275298b141ea,2026-06-15T23:05:32+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.108,0.8,allow,,
4ca95ea5-9c09-4e7c-8067-275298b141ea,2026-06-15T23:05:32+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.041,0.6,allow,,
d0395235-9a12-4376-95fa-3d82c82c86ad,2026-06-15T14:01:42+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.116,0.75,allow,,
d0395235-9a12-4376-95fa-3d82c82c86ad,2026-06-15T14:01:42+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.112,0.8,allow,,
d0395235-9a12-4376-95fa-3d82c82c86ad,2026-06-15T14:01:42+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.069,0.6,allow,,
264ba940-8269-4c3a-a22c-4c8340e99e6f,2026-06-15T19:38:29+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.116,0.75,allow,,
264ba940-8269-4c3a-a22c-4c8340e99e6f,2026-06-15T19:38:29+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.181,0.8,allow,,
264ba940-8269-4c3a-a22c-4c8340e99e6f,2026-06-15T19:38:29+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.004,0.6,allow,,
b8412b04-3a2c-41c4-af19-2f32a78ebfe3,2026-06-15T06:17:39+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.131,0.75,allow,,
b8412b04-3a2c-41c4-af19-2f32a78ebfe3,2026-06-15T06:17:39+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.103,0.8,allow,,
b8412b04-3a2c-41c4-af19-2f32a78ebfe3,2026-06-15T06:17:39+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.078,0.6,allow,,
25e69d17-5a09-4752-8908-c0caef3eff9a,2026-06-15T08:07:09+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.144,0.75,allow,,
25e69d17-5a09-4752-8908-c0caef3eff9a,2026-06-15T08:07:09+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.074,0.8,allow,,
25e69d17-5a09-4752-8908-c0caef3eff9a,2026-06-15T08:07:09+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.094,0.6,allow,,
4f58d568-f32e-4b92-9156-28c8aa354742,2026-06-15T01:25:05+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.119,0.75,allow,,
4f58d568-f32e-4b92-9156-28c8aa354742,2026-06-15T01:25:05+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.127,0.8,allow,,
4f58d568-f32e-4b92-9156-28c8aa354742,2026-06-15T01:25:05+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.005,0.6,allow,,
86e73353-0ff1-4450-825c-f902ee2291b6,2026-06-15T17:15:37+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.147,0.75,allow,,
86e73353-0ff1-4450-825c-f902ee2291b6,2026-06-15T17:15:37+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.1,0.8,allow,,
86e73353-0ff1-4450-825c-f902ee2291b6,2026-06-15T17:15:37+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.078,0.6,allow,,
fb13f970-134e-4831-a121-19a76e4c52f9,2026-06-15T13:43:34+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.017,0.75,allow,,
fb13f970-134e-4831-a121-19a76e4c52f9,2026-06-15T13:43:34+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.0,0.8,allow,,
fb13f970-134e-4831-a121-19a76e4c52f9,2026-06-15T13:43:34+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.069,0.6,allow,,
a324166a-6db8-4250-ac30-7ffa75166d3d,2026-06-15T21:02:23+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.031,0.75,allow,,
a324166a-6db8-4250-ac30-7ffa75166d3d,2026-06-15T21:02:23+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.104,0.8,allow,,
a324166a-6db8-4250-ac30-7ffa75166d3d,2026-06-15T21:02:23+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.022,0.6,allow,,
29bf863b-b796-41a7-92eb-c916f88fc74f,2026-06-15T12:01:56+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.136,0.75,allow,,
29bf863b-b796-41a7-92eb-c916f88fc74f,2026-06-15T12:01:56+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.019,0.8,allow,,
29bf863b-b796-41a7-92eb-c916f88fc74f,2026-06-15T12:01:56+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.0,0.6,allow,,
4cccb45f-689a-4513-98af-f313bb4733d4,2026-06-15T08:14:27+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.147,0.75,allow,,
4cccb45f-689a-4513-98af-f313bb4733d4,2026-06-15T08:14:27+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.033,0.8,allow,,
4cccb45f-689a-4513-98af-f313bb4733d4,2026-06-15T08:14:27+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.095,0.6,allow,,
218cad74-f014-4723-bfae-bb460980513a,2026-06-15T03:00:10+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.027,0.75,allow,,
218cad74-f014-4723-bfae-bb460980513a,2026-06-15T03:00:10+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.049,0.8,allow,,
218cad74-f014-4723-bfae-bb460980513a,2026-06-15T03:00:10+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.077,0.6,allow,,
cdab395c-760e-4733-ab89-05869e6978b7,2026-06-15T05:38:08+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.052,0.75,allow,,
cdab395c-760e-4733-ab89-05869e6978b7,2026-06-15T05:38:08+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.044,0.8,allow,,
cdab395c-760e-4733-ab89-05869e6978b7,2026-06-15T05:38:08+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.035,0.6,allow,,
56cfdabc-2261-45f9-bfc1-f24b3f5d01ce,2026-06-15T19:42:21+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.138,0.75,allow,,
56cfdabc-2261-45f9-bfc1-f24b3f5d01ce,2026-06-15T19:42:21+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.043,0.8,allow,,
56cfdabc-2261-45f9-bfc1-f24b3f5d01ce,2026-06-15T19:42:21+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.079,0.6,allow,,
2de3b410-37a6-443c-84b4-e84701f06176,2026-06-15T04:12:07+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.04,0.75,allow,,
2de3b410-37a6-443c-84b4-e84701f06176,2026-06-15T04:12:07+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.075,0.8,allow,,
2de3b410-37a6-443c-84b4-e84701f06176,2026-06-15T04:12:07+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.016,0.6,allow,,
bed11527-9f29-4488-b98e-f53bfc7d2647,2026-06-15T16:41:51+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.132,0.75,allow,,
bed11527-9f29-4488-b98e-f53bfc7d2647,2026-06-15T16:41:51+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.136,0.8,allow,,
bed11527-9f29-4488-b98e-f53bfc7d2647,2026-06-15T16:41:51+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.031,0.6,allow,,
709540ef-2fed-415d-a91c-890f0099d75b,2026-06-15T09:12:47+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.083,0.75,allow,,
709540ef-2fed-415d-a91c-890f0099d75b,2026-06-15T09:12:47+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.105,0.8,allow,,
709540ef-2fed-415d-a91c-890f0099d75b,2026-06-15T09:12:47+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.036,0.6,allow,,
9aa51c38-e51e-4d3c-85fe-b8fbe81b6245,2026-06-15T08:10:28+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.1,0.75,allow,,
9aa51c38-e51e-4d3c-85fe-b8fbe81b6245,2026-06-15T08:10:28+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.074,0.8,allow,,
9aa51c38-e51e-4d3c-85fe-b8fbe81b6245,2026-06-15T08:10:28+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.012,0.6,allow,,
66caf371-bc06-4c52-811f-f3b0f621cbcf,2026-06-15T00:31:05+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.038,0.75,allow,,
66caf371-bc06-4c52-811f-f3b0f621cbcf,2026-06-15T00:31:05+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.072,0.8,allow,,
66caf371-bc06-4c52-811f-f3b0f621cbcf,2026-06-15T00:31:05+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.04,0.6,allow,,
c9c2f1c6-5b84-444c-952e-0d65ea51d14d,2026-06-15T03:49:39+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.035,0.75,allow,,
c9c2f1c6-5b84-444c-952e-0d65ea51d14d,2026-06-15T03:49:39+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.125,0.8,allow,,
